1, 1, 4, 2, 11
2, 2, 3, 2, 8
4, 4, 6, 3, 12
5, 10, 5, 3, 34
3, 6, 4, 3, 24
3, 5, 3, 3, 20
2, 2, 8, 4, 15
3, 4, 7, 4, 64
0, 0, 6, 4, 1
2, 2, 5, 4, 11
3, 3, 4, 4, 15
2, 2, 3, 4, 12
3, 5, 10, 5, 32
7, 9, 9, 5, 25
6, 6, 8, 5, 20
2, 2, 7, 5, 24
3, 4, 6, 5, 13
5, 10, 5, 5, 101
3, 3, 4, 5, 19
3, 4, 3, 5, 35
11, 308, 12, 6, 1895
6, 8, 14, 7, 49
7, 18, 16, 8, 81
6, 16, 15, 8, 88
11, 57, 14, 8, 276
9, 52, 13, 8, 81
11, 27, 18, 9, 51
14, 95, 17, 9, 149
10, 43, 20, 10, 92
18, 82, 22, 11, 130
8, 22, 24, 12, 54
10, 59, 23, 12, 139
9, 23, 24, 13, 54
15, 66, 30, 15, 150
13, 27, 34, 17, 157
9, 30, 38, 19, 87
15, 80, 40, 20, 274
25, 743, 42, 21, 2253
18, 184, 44, 22, 435
3, 3, 4, 2, 13
0, 0, 3, 2, 0
2, 2, 6, 3, 5
4, 4, 5, 3, 16
3, 3, 4, 3, 9
2, 2, 3, 3, 7
1, 1, 8, 4, 10
3, 4, 7, 4, 12
2, 2, 6, 4, 7
2, 3, 5, 4, 18
3, 6, 4, 4, 14
4, 6, 3, 4, 16
0, 0, 10, 5, 0
2, 3, 9, 5, 13
6, 12, 8, 5, 52
4, 6, 7, 5, 23
5, 10, 6, 5, 39
2, 2, 5, 5, 8
4, 4, 4, 5, 11
4, 7, 3, 5, 22
11, 346, 12, 6, 1239
2, 2, 14, 7, 16
6, 6, 13, 7, 24
11, 30, 12, 7, 67
5, 5, 16, 8, 20
3, 4, 15, 8, 16
6, 18, 14, 8, 33
8, 40, 13, 8, 68
8, 28, 12, 8, 61
3, 6, 18, 9, 26
15, 3666, 17, 9, 9192
9, 83, 20, 10, 139
5, 5, 19, 10, 11
10, 27, 18, 10, 40
5, 13, 17, 10, 16
8, 10, 22, 11, 10
9, 9, 21, 11, 11
11, 31, 20, 11, 72
5, 8, 24, 12, 24
12, 83, 22, 12, 172
3, 3, 26, 13, 10
10, 27, 24, 13, 63
11, 69, 28, 14, 119
3, 5, 30, 15, 10
2, 3, 29, 15, 9
16, 28, 28, 15, 58
5, 5, 34, 17, 14
11, 29, 33, 17, 47
15, 35, 36, 18, 72
18, 633, 37, 19, 1072
3, 3, 4, 2, 7
1, 1, 3, 2, 1
3, 3, 6, 3, 6
4, 4, 5, 3, 8
2, 2, 4, 3, 3
3, 5, 3, 3, 7
6, 12, 8, 4, 30
2, 2, 7, 4, 4
5, 9, 6, 4, 14
1, 1, 5, 4, 2
0, 0, 4, 4, 0
0, 0, 3, 4, 0
9, 11, 10, 5, 23
0, 0, 9, 5, 0
2, 2, 8, 5, 4
1, 1, 7, 5, 2
2, 2, 6, 5, 6
6, 12, 5, 5, 51
5, 9, 4, 5, 21
3, 4, 3, 5, 13
6, 13, 12, 6, 46
3, 6, 11, 6, 11
5, 9, 10, 6, 20
4, 6, 9, 6, 9
9, 19, 8, 6, 44
5, 6, 7, 6, 24
6, 11, 6, 6, 30
5, 11, 5, 6, 51
1, 1, 4, 6, 3
6, 11, 3, 6, 32
13, 932, 14, 7, 2831
6, 12, 16, 8, 22
8, 22, 15, 8, 37
1, 1, 14, 8, 2
3, 3, 18, 9, 8
9, 27, 20, 10, 49
3, 3, 19, 10, 20
14, 110, 18, 10, 569
0, 0, 22, 11, 0
9, 20, 21, 11, 29
10, 66, 20, 11, 108
7, 24, 24, 12, 44
23, 77317, 23, 12, 237649
18, 282, 26, 13, 934
7, 15, 28, 14, 40
12, 12, 30, 15, 48
19, 9915, 32, 16, 23962
11, 35, 34, 17, 63
19, 150, 38, 19, 246
15, 132, 40, 20, 260
2, 2, 44, 22, 20
8, 31, 43, 22, 93
22, 4192577, 42, 22, 27759531
17, 41, 46, 23, 177
1, 1, 4, 2, 11
1, 1, 3, 2, 5
6, 8, 5, 3, 32
4, 6, 4, 3, 25
2, 2, 3, 3, 8
4, 5, 8, 4, 46
3, 3, 7, 4, 15
4, 6, 6, 4, 30
3, 4, 5, 4, 18
4, 6, 4, 4, 43
3, 5, 3, 4, 22
4, 4, 10, 5, 3515
10, 27, 9, 5, 139
5, 8, 8, 5, 71
4, 8, 6, 5, 54
6, 13, 5, 5, 68
0, 0, 4, 5, 1
4, 6, 3, 5, 21
7, 18, 12, 6, 63
7, 11, 11, 6, 39
6, 16, 10, 6, 59
1, 1, 8, 6, 7
5, 12, 7, 6, 48
5, 5, 6, 6, 27
2, 3, 5, 6, 10
8, 53, 4, 6, 166
5, 9, 3, 6, 22
9, 18, 14, 7, 64
11, 59, 13, 7, 259
5, 12, 16, 8, 36
10, 48, 15, 8, 229
13, 53, 14, 8, 149
3, 3, 18, 9, 23
13, 28, 16, 9, 61
12, 32, 20, 10, 78
17, 177, 22, 11, 192
12, 74, 24, 12, 116
5, 10, 28, 14, 65
17, 564, 27, 14, 2462
8, 15, 30, 15, 40
3, 3, 4, 2, 22
3, 3, 3, 2, 18
1, 1, 6, 3, 12
0, 0, 5, 3, 2
3, 4, 4, 3, 37
2, 2, 3, 3, 42
3, 3, 8, 4, 26
5, 10, 7, 4, 102
6, 8, 6, 4, 47
2, 2, 5, 4, 698
3, 6, 4, 4, 58
2, 2, 3, 4, 43
2, 2, 10, 5, 16
6, 10, 9, 5, 111
7, 22, 8, 5, 211
9, 20, 7, 5, 183
5, 12, 6, 5, 90
3, 5, 5, 5, 90
6, 10, 4, 5, 121
2, 2, 3, 5, 30
6, 6, 12, 6, 58
1, 1, 11, 6, 10
2, 3, 10, 6, 18
7, 23, 9, 6, 182
3, 4, 8, 6, 30
7, 15, 7, 6, 70
3, 3, 6, 6, 13
2, 2, 5, 6, 6
3, 3, 4, 6, 11
3, 3, 3, 6, 10
9, 23, 14, 7, 92
8, 23, 13, 7, 116
3, 3, 11, 7, 20
8, 29, 10, 7, 87
5, 11, 9, 7, 48
2, 3, 8, 7, 12
4, 9, 7, 7, 30
2, 3, 6, 7, 9
7, 14, 5, 7, 53
5, 10, 4, 7, 31
1, 1, 3, 7, 3
4, 10, 16, 8, 24
2, 2, 15, 8, 11
8, 12, 14, 8, 29
1, 1, 13, 8, 9
5, 5, 12, 8, 26
7, 18, 11, 8, 52
7, 17, 10, 8, 39
1, 1, 9, 8, 3
4, 4, 8, 8, 11
4, 4, 7, 8, 7
4, 4, 6, 8, 5
5, 13, 18, 9, 30
2, 2, 17, 9, 5
12, 52, 16, 9, 74
5, 5, 20, 10, 22
11, 35, 19, 10, 108
5, 7, 26, 13, 25
2, 2, 25, 13, 3
6, 14, 24, 13, 29
12, 66, 28, 14, 103
12, 30, 30, 15, 80
5, 8, 32, 16, 19
6, 14, 31, 16, 22
11, 58, 30, 16, 128
9, 25, 34, 17, 52
19, 294, 33, 17, 649
7, 18, 36, 18, 41
5, 10, 35, 18, 22
20, 2013, 34, 18, 3536
1, 1, 4, 2, 9
1, 1, 3, 2, 3
2, 3, 6, 3, 28
6, 8, 5, 3, 37
2, 2, 4, 3, 6
3, 5, 3, 3, 11
5, 9, 8, 4, 22
6, 16, 7, 4, 43
1, 1, 6, 4, 6
4, 6, 5, 4, 19
3, 5, 4, 4, 15
3, 4, 3, 4, 11
1, 1, 10, 5, 13
8, 14, 9, 5, 45
2, 2, 8, 5, 7
3, 6, 7, 5, 17
3, 4, 6, 5, 12
5, 9, 5, 5, 34
3, 3, 4, 5, 9
1, 1, 3, 5, 4
4, 8, 12, 6, 43
6, 15, 11, 6, 79
2, 2, 10, 6, 7
2, 2, 9, 6, 6
7, 22, 8, 6, 72
7, 8, 7, 6, 34
6, 15, 6, 6, 56
3, 5, 5, 6, 15
5, 9, 4, 6, 31
6, 14, 3, 6, 47
10, 26, 14, 7, 179
9, 50, 13, 7, 303
0, 0, 12, 7, 3
6, 13, 11, 7, 116
8, 27, 10, 7, 163
4, 11, 9, 7, 61
5, 7, 8, 7, 42
2, 3, 7, 7, 24
9, 31, 6, 7, 153
3, 5, 5, 7, 27
3, 3, 4, 7, 16
4, 8, 3, 7, 65
6, 13, 16, 8, 83
8, 39, 15, 8, 240
3, 6, 14, 8, 35
4, 4, 13, 8, 17
8, 13, 12, 8, 71
9, 21, 11, 8, 98
6, 14, 10, 8, 70
9, 19, 9, 8, 64
2, 2, 8, 8, 9
8, 19, 7, 8, 67
7, 7, 6, 8, 39
6, 12, 5, 8, 32
2, 2, 4, 8, 8
2, 2, 3, 8, 4
1, 1, 18, 9, 4
6, 10, 17, 9, 34
12, 46, 16, 9, 122
10, 30, 22, 11, 105
20, 545429, 24, 12, 1905741
15, 130, 26, 13, 356
17, 305, 30, 15, 2624
12, 72, 32, 16, 90
5, 11, 34, 17, 23
15, 137, 33, 17, 824
21, 296, 36, 18, 379
3, 5, 38, 19, 9
24, 275, 37, 19, 425
11, 41, 40, 20, 72
7, 34, 42, 21, 57
37, 3075, 40, 21, 10828
8, 18, 46, 23, 87
0, 0, 4, 2, 2
0, 0, 3, 2, 1
4, 6, 6, 3, 28
2, 2, 5, 3, 13
4, 7, 4, 3, 39
1, 1, 3, 3, 34
6, 9, 8, 4, 104
7, 21, 7, 4, 610
5, 10, 6, 4, 67
3, 4, 5, 4, 26
2, 2, 4, 4, 14
2, 3, 3, 4, 25
6, 11, 10, 5, 82
6, 15, 9, 5, 122
6, 6, 8, 5, 38
1, 1, 7, 5, 11
4, 8, 6, 5, 67
6, 13, 5, 5, 80
2, 3, 4, 5, 18
1, 1, 3, 5, 6
3, 3, 12, 6, 41
2, 2, 10, 6, 17
5, 12, 9, 6, 81
5, 5, 8, 6, 31
3, 5, 7, 6, 31
4, 4, 6, 6, 38
4, 4, 5, 6, 20
0, 0, 4, 6, 1
3, 4, 3, 6, 21
2, 3, 14, 7, 20
7, 13, 13, 7, 90
10, 24, 12, 7, 171
12, 282, 15, 8, 1430
3, 3, 18, 9, 19
9, 28, 17, 9, 98
4, 10, 16, 9, 21
12, 60, 15, 9, 118
6, 18, 20, 10, 46
7, 17, 19, 10, 44
13, 138, 18, 10, 267
12, 40, 21, 11, 68
13, 121, 24, 12, 322
11, 57, 28, 14, 94
1, 1, 30, 15, 21
3, 3, 4, 2, 14
0, 0, 3, 2, 1
5, 5, 6, 3, 21
2, 2, 5, 3, 8
2, 2, 4, 3, 8
3, 4, 3, 3, 18
4, 6, 8, 4, 18
6, 11, 7, 4, 74
3, 3, 6, 4, 13
2, 2, 5, 4, 11
3, 5, 4, 4, 26
1, 1, 3, 4, 6
4, 7, 10, 5, 57
4, 4, 9, 5, 22
7, 14, 8, 5, 73
5, 13, 7, 5, 71
5, 13, 6, 5, 63
3, 3, 5, 5, 28
3, 5, 4, 5, 21
1, 1, 3, 5, 6
5, 8, 12, 6, 57
7, 19, 11, 6, 99
7, 7, 10, 6, 238
4, 9, 9, 6, 72
2, 2, 8, 6, 14
6, 14, 7, 6, 74
4, 5, 6, 6, 33
6, 19, 5, 6, 112
5, 13, 4, 6, 84
0, 0, 3, 6, 2
12, 780, 13, 7, 3555
8, 23, 16, 8, 48
4, 8, 15, 8, 45
9, 14, 14, 8, 50
9, 26, 13, 8, 44
7, 7, 18, 9, 12
3, 5, 17, 9, 18
13, 38, 16, 9, 59
11, 55, 20, 10, 111
7, 19, 22, 11, 41
8, 20, 21, 11, 29
10, 75, 24, 12, 147
6, 10, 23, 12, 23
7, 18, 22, 12, 32
12, 34, 20, 12, 56
9, 38, 26, 13, 80
6, 7, 25, 13, 21
8, 8, 32, 16, 17
8, 14, 31, 16, 47
1, 1, 30, 16, 4
18, 94, 34, 17, 235
23, 176, 38, 19, 403
2, 2, 40, 20, 16
15, 45, 39, 20, 163
13, 60, 42, 21, 151
1, 1, 4, 2, 6
2, 2, 3, 2, 10
3, 3, 6, 3, 11
2, 3, 4, 3, 16
1, 1, 3, 3, 6
0, 0, 8, 4, 1
3, 4, 7, 4, 62
5, 14, 6, 4, 67
2, 3, 5, 4, 12
0, 0, 4, 4, 1
3, 5, 3, 4, 26
3, 3, 10, 5, 26
8, 17, 9, 5, 74
6, 15, 8, 5, 68
6, 8, 7, 5, 45
4, 6, 6, 5, 43
4, 4, 5, 5, 16
1, 1, 4, 5, 5
3, 4, 3, 5, 26
4, 10, 12, 6, 61
2, 2, 11, 6, 25
2, 3, 10, 6, 20
7, 28, 9, 6, 201
4, 5, 8, 6, 44
2, 2, 7, 6, 8
7, 12, 6, 6, 74
4, 6, 5, 6, 30
2, 3, 4, 6, 11
2, 2, 3, 6, 18
3, 3, 14, 7, 16
8, 17, 13, 7, 60
9, 71, 12, 7, 362
5, 5, 16, 8, 28
5, 5, 15, 8, 57
12, 92, 18, 9, 459
6, 11, 20, 10, 29
14, 2163, 19, 10, 5866
10, 32, 22, 11, 51
5, 10, 21, 11, 17
6, 16, 20, 11, 38
19, 67, 26, 13, 152
22, 2815808, 30, 15, 13081303
5, 10, 32, 16, 16
20, 82, 31, 16, 114
17, 79, 36, 18, 246
16, 59, 38, 19, 757
2, 2, 4, 2, 6
1, 1, 3, 2, 1
4, 8, 6, 3, 15
2, 3, 5, 3, 11
3, 4, 4, 3, 7
1, 1, 3, 3, 3
5, 10, 8, 4, 37
2, 2, 7, 4, 4
1, 1, 6, 4, 3
2, 2, 5, 4, 5
2, 3, 4, 4, 6
3, 5, 3, 4, 18
5, 6, 10, 5, 22
6, 9, 9, 5, 21
1, 1, 8, 5, 10
3, 5, 7, 5, 9
4, 9, 6, 5, 23
2, 2, 5, 5, 5
4, 7, 4, 5, 15
1, 1, 3, 5, 2
7, 13, 12, 6, 37
5, 9, 11, 6, 21
2, 2, 10, 6, 5
4, 6, 9, 6, 18
8, 15, 8, 6, 40
4, 9, 7, 6, 36
6, 15, 6, 6, 45
3, 6, 5, 6, 16
2, 3, 4, 6, 6
1, 1, 3, 6, 4
8, 34, 14, 7, 69
4, 7, 13, 7, 42
4, 6, 12, 7, 28
9, 32, 11, 7, 86
7, 23, 10, 7, 44
3, 6, 9, 7, 21
7, 7, 8, 7, 20
3, 5, 7, 7, 16
5, 5, 6, 7, 8
5, 5, 5, 7, 11
6, 18, 4, 7, 42
1, 1, 3, 7, 4
11, 41, 16, 8, 117
9, 14, 18, 9, 31
7, 16, 16, 9, 22
13, 73, 20, 10, 102
7, 17, 22, 11, 47
9, 25, 21, 11, 47
13, 159, 20, 11, 212
4, 8, 24, 12, 14
11, 19, 23, 12, 25
1, 1, 22, 12, 4
1, 1, 21, 12, 7
8, 11, 20, 12, 20
15, 351, 26, 13, 712
13, 51, 28, 14, 132
14, 381, 30, 15, 1098
18, 112, 31, 16, 202
17, 88, 34, 17, 162
11, 28, 35, 18, 97
25, 200, 38, 19, 338
1, 1, 4, 2, 10
1, 1, 3, 2, 7
3, 3, 6, 3, 22
1, 1, 5, 3, 3
3, 3, 4, 3, 19
3, 3, 3, 3, 12
4, 7, 8, 4, 46
0, 0, 6, 4, 0
4, 6, 5, 4, 25
3, 4, 4, 4, 17
2, 2, 3, 4, 34
2, 2, 10, 5, 36
2, 2, 9, 5, 20
1, 1, 8, 5, 11
5, 5, 7, 5, 35
3, 4, 6, 5, 28
4, 8, 5, 5, 88
2, 2, 4, 5, 19
4, 7, 3, 5, 43
7, 12, 12, 6, 187
2, 3, 11, 6, 18
3, 3, 10, 6, 23
7, 7, 9, 6, 33
6, 11, 8, 6, 34
5, 5, 7, 6, 16
7, 11, 6, 6, 63
3, 4, 5, 6, 28
4, 4, 4, 6, 9
5, 10, 3, 6, 31
4, 4, 14, 7, 12
11, 25, 13, 7, 79
6, 12, 12, 7, 40
5, 9, 11, 7, 22
6, 6, 10, 7, 18
4, 7, 9, 7, 20
3, 4, 8, 7, 13
6, 6, 7, 7, 23
5, 9, 6, 7, 20
0, 0, 5, 7, 0
3, 6, 4, 7, 17
5, 11, 3, 7, 29
4, 4, 16, 8, 8
6, 16, 15, 8, 26
3, 3, 14, 8, 8
5, 7, 13, 8, 15
9, 17, 12, 8, 34
7, 17, 11, 8, 25
5, 5, 10, 8, 9
7, 16, 9, 8, 19
6, 20, 8, 8, 27
4, 4, 7, 8, 10
7, 18, 6, 8, 23
5, 11, 5, 8, 24
4, 4, 4, 8, 7
8, 50, 3, 8, 61
14, 726, 18, 9, 839
5, 12, 20, 10, 17
3, 6, 19, 10, 7
8, 52, 18, 10, 60
12, 83, 22, 11, 137
11, 13, 24, 12, 25
12, 400, 23, 12, 557
4, 6, 26, 13, 10
19, 89951, 25, 13, 223160
14, 92, 28, 14, 149
18, 64, 30, 15, 102
7, 13, 32, 16, 24
12, 178, 31, 16, 287
